"UniqueCarrier" "Origin" "Dest" "Month" "DayOfWeek" "hour" "prop_30" "prop_60" "prop_80" "Time_Delay"
"926" "WN" "DAL" "HOU" 12 7 14 0.115151515151515 0.0363636363636364 0 165
"927" "AA" "DFW" "ORD" 12 3 0 0.115079365079365 0.0515873015873016 0 252
"928" "WN" "DAL" "HOU" 1 5 17 0.115044247787611 0.0221238938053097 0.00884955752212389 226
"929" "NW" "DTW" "MSP" 8 4 15 0.115 0.07 0.005 200
"930" "WN" "DAL" "HOU" 12 4 16 0.114942528735632 0.0172413793103448 0 174
"931" "WN" "HOU" "DAL" 5 3 18 0.114942528735632 0.0459770114942529 0.00574712643678161 174
"932" "WN" "HOU" "DAL" 6 4 15 0.114942528735632 0.0574712643678161 0.0114942528735632 174
"933" "WN" "DAL" "HOU" 9 4 17 0.114832535885167 0.0334928229665072 0 209
"934" "AA" "LGA" "DFW" 12 4 0 0.114754098360656 0.0765027322404372 0 183
"935" "UA" "LAX" "SFO" 7 1 18 0.114649681528662 0.0318471337579618 0 157
"936" "AA" "SFO" "DFW" 1 2 0 0.114583333333333 0.046875 0.0104166666666667 192
"937" "WN" "DAL" "HOU" 5 3 14 0.114457831325301 0.0180722891566265 0 166
"938" "WN" "HOU" "DAL" 5 7 15 0.114457831325301 0.0481927710843374 0 166
"939" "AA" "SFO" "DFW" 12 7 0 0.114427860696517 0.0447761194029851 0.00497512437810945 201
"940" "NW" "MSP" "DTW" 12 6 13 0.114285714285714 0.0428571428571429 0.0142857142857143 210
"941" "WN" "DAL" "HOU" 6 3 17 0.114285714285714 0.0428571428571429 0.00476190476190476 210
"942" "WN" "HOU" "DAL" 11 3 18 0.114285714285714 0.0228571428571429 0 175
"943" "WN" "HOU" "DAL" 12 5 12 0.114285714285714 0.0228571428571429 0 175
"944" "WN" "DAL" "HOU" 11 2 18 0.114130434782609 0.0217391304347826 0 184
"945" "WN" "HOU" "DAL" 9 7 14 0.113989637305699 0.0310880829015544 0.00518134715025907 193
"946" "AA" "DFW" "IAH" 1 3 0 0.113924050632911 0.069620253164557 0 158
"947" "WN" "HOU" "DAL" 8 7 16 0.113924050632911 0.0253164556962025 0 237
"948" "WN" "DAL" "HOU" 9 5 14 0.11377245508982 0.0419161676646707 0 167
"949" "AA" "MIA" "DFW" 1 5 0 0.113513513513514 0.027027027027027 0 185
"950" "AA" "MIA" "DFW" 12 2 0 0.113513513513514 0.0594594594594595 0.00540540540540541 185
"951" "WN" "DAL" "HOU" 10 7 15 0.113513513513514 0.0216216216216216 0 185
"952" "NW" "MSP" "DTW" 1 3 13 0.11340206185567 0.0515463917525773 0.0154639175257732 194
"953" "WN" "HOU" "DAL" 3 3 16 0.11336032388664 0.048582995951417 0.00404858299595142 247
"954" "WN" "HOU" "DAL" 3 5 11 0.113333333333333 0.0133333333333333 0 150
"955" "WN" "HOU" "DAL" 12 5 11 0.113333333333333 0.0333333333333333 0.00666666666666667 150
"956" "UA" "LAX" "SFO" 8 4 17 0.113207547169811 0.0566037735849057 0.0188679245283019 159
"957" "WN" "HOU" "DAL" 3 7 14 0.113207547169811 0.0283018867924528 0 212
"958" "UA" "LAX" "SFO" 8 7 18 0.113095238095238 0.0773809523809524 0.0178571428571429 168
"959" "UA" "SFO" "LAX" 9 3 18 0.113095238095238 0.0535714285714286 0 168
"960" "UA" "SFO" "LAX" 11 1 10 0.112582781456954 0.0529801324503311 0 151
"961" "WN" "DAL" "HOU" 2 7 19 0.112582781456954 0.033112582781457 0 151
"962" "WN" "DAL" "HOU" 6 2 19 0.112582781456954 0.0529801324503311 0 151
"963" "WN" "HOU" "DAL" 3 3 17 0.112554112554113 0.051948051948052 0 231
"964" "UA" "SFO" "ORD" 8 2 10 0.1125 0.05625 0.00625 160
"965" "WN" "DAL" "HOU" 11 3 20 0.1125 0.04375 0 160
"966" "WN" "HOU" "DAL" 6 2 15 0.112426035502959 0.0414201183431953 0.00591715976331361 169
"967" "WN" "HOU" "DAL" 12 7 16 0.112403100775194 0.0155038759689922 0 258
"968" "NW" "MSP" "DTW" 12 3 13 0.11214953271028 0.0373831775700935 0 214
"969" "WN" "HOU" "DAL" 10 3 17 0.112033195020747 0.037344398340249 0 241
"970" "WN" "DAL" "HOU" 5 7 19 0.111842105263158 0.0526315789473684 0.0131578947368421 152
"971" "WN" "HOU" "DAL" 7 5 15 0.111764705882353 0.0235294117647059 0 170
"972" "AA" "BOS" "ORD" 12 2 0 0.111675126903553 0.065989847715736 0.0456852791878173 197
"973" "AA" "DFW" "LAX" 12 3 0 0.111650485436893 0.0679611650485437 0 206
"974" "WN" "HOU" "DAL" 2 7 17 0.111650485436893 0.0388349514563107 0 206
"975" "AA" "LGA" "ORD" 1 3 0 0.111627906976744 0.0558139534883721 0 215
"976" "WN" "HOU" "DAL" 4 7 16 0.111553784860558 0.0318725099601594 0 251
"977" "AA" "MCI" "DFW" 1 3 0 0.111111111111111 0.0760233918128655 0.00584795321637427 171
"978" "AA" "SFO" "DFW" 12 3 0 0.111111111111111 0.0264550264550265 0 189
"979" "NW" "DTW" "MSP" 4 4 15 0.111111111111111 0.0444444444444444 0 180
"980" "UA" "SFO" "LAX" 12 4 10 0.111111111111111 0.0457516339869281 0.0261437908496732 153
"981" "UA" "SFO" "ORD" 6 5 10 0.111111111111111 0.0457516339869281 0 153
"982" "WN" "HOU" "DAL" 4 3 18 0.111111111111111 0.037037037037037 0 162
"983" "AA" "LGA" "ORD" 12 5 0 0.110526315789474 0.0315789473684211 0 190
"984" "WN" "DAL" "HOU" 6 1 18 0.11046511627907 0.0348837209302326 0 172
"985" "WN" "DAL" "HOU" 7 5 15 0.11046511627907 0.0232558139534884 0 172
"986" "NW" "MEM" "DTW" 12 5 13 0.11038961038961 0.0194805194805195 0 154
"987" "UA" "LAX" "SFO" 12 7 10 0.11038961038961 0.038961038961039 0 154
"988" "WN" "DAL" "HOU" 8 3 17 0.110091743119266 0.0642201834862385 0.00458715596330275 218
"989" "WN" "DAL" "HOU" 2 4 17 0.110047846889952 0.0574162679425837 0 209
"990" "AA" "LGA" "ORD" 12 4 0 0.10989010989011 0.032967032967033 0 182
"991" "WN" "HOU" "DAL" 12 5 13 0.10989010989011 0.0274725274725275 0 182
"992" "WN" "DAL" "HOU" 7 2 18 0.109826589595376 0.0404624277456647 0.00578034682080925 173
"993" "WN" "DAL" "HOU" 11 2 16 0.109826589595376 0.0404624277456647 0 173
"994" "WN" "HOU" "DAL" 8 7 15 0.109826589595376 0.0346820809248555 0 173
"995" "AA" "DFW" "MCI" 12 3 0 0.109677419354839 0.0580645161290323 0.00645161290322581 155
"996" "UA" "LAX" "SFO" 7 6 8 0.109677419354839 0.0451612903225806 0 155
"997" "UA" "LAX" "SFO" 10 2 17 0.109677419354839 0.0258064516129032 0.00645161290322581 155
"998" "WN" "HOU" "DAL" 3 4 21 0.109677419354839 0.0516129032258065 0.00645161290322581 155
"999" "WN" "HOU" "DAL" 12 3 14 0.109452736318408 0.00995024875621891 0 201
"1000" "WN" "HOU" "DAL" 11 2 16 0.109311740890688 0.0242914979757085 0 247
"1001" "AA" "MIA" "DFW" 1 4 0 0.109289617486339 0.0273224043715847 0.00546448087431694 183
"1002" "WN" "HOU" "DAL" 7 7 13 0.109195402298851 0.0632183908045977 0 174
"1003" "AA" "DFW" "SAT" 1 3 0 0.109090909090909 0.0484848484848485 0 165
"1004" "WN" "DAL" "HOU" 3 7 16 0.109090909090909 0.0484848484848485 0.00606060606060606 165
"1005" "WN" "DAL" "HOU" 5 3 20 0.109090909090909 0.0545454545454545 0 165
"1006" "WN" "HOU" "DAL" 6 5 12 0.109090909090909 0.0363636363636364 0.00606060606060606 165
"1007" "WN" "HOU" "DAL" 11 4 16 0.109090909090909 0.0272727272727273 0 220
"1008" "NW" "MSP" "DTW" 8 6 13 0.109004739336493 0.042654028436019 0.004739336492891 211
"1009" "UA" "LAX" "SFO" 5 2 17 0.108974358974359 0.0384615384615385 0 156
"1010" "UA" "LAX" "SFO" 7 4 18 0.108974358974359 0.0576923076923077 0 156
"1011" "UA" "LAX" "SFO" 8 2 14 0.108974358974359 0.0512820512820513 0 156
"1012" "AA" "DFW" "ATL" 1 3 0 0.10880829015544 0.0466321243523316 0 193
"1013" "NW" "DTW" "MSP" 4 2 15 0.108695652173913 0.0543478260869565 0 184
"1014" "WN" "HOU" "DAL" 3 7 13 0.108571428571429 0.0171428571428571 0 175
"1015" "AA" "EWR" "ORD" 12 2 0 0.108433734939759 0.0481927710843374 0 166
"1016" "WN" "DAL" "HOU" 12 7 15 0.108433734939759 0.00602409638554217 0 166
"1017" "AA" "LGA" "ORD" 1 4 0 0.108374384236453 0.0640394088669951 0.0197044334975369 203
"1018" "UA" "LAX" "SFO" 7 5 14 0.10828025477707 0.0636942675159236 0.00636942675159236 157
"1019" "UA" "SFO" "ORD" 8 7 10 0.10828025477707 0.0127388535031847 0.00636942675159236 157
"1020" "WN" "DAL" "HOU" 1 3 21 0.10828025477707 0.0318471337579618 0 157
"1021" "WN" "DAL" "HOU" 1 3 18 0.107954545454545 0.0170454545454545 0.00568181818181818 176
"1022" "WN" "DAL" "HOU" 5 5 14 0.107954545454545 0.0340909090909091 0.00568181818181818 176
"1023" "AA" "DFW" "MIA" 12 3 0 0.107594936708861 0.0569620253164557 0 158
"1024" "UA" "SFO" "LAX" 1 5 9 0.107594936708861 0.0379746835443038 0 158
"1025" "UA" "SFO" "ORD" 7 5 10 0.107594936708861 0.0506329113924051 0 158
"1026" "AA" "ORD" "LAX" 12 2 0 0.107438016528926 0.0371900826446281 0 242
"1027" "WN" "DAL" "HOU" 11 3 16 0.107344632768362 0.0395480225988701 0 177
"1028" "WN" "HOU" "DAL" 10 5 12 0.107344632768362 0.0451977401129944 0 177
"1029" "WN" "DAL" "HOU" 11 4 17 0.107317073170732 0.0390243902439024 0.0048780487804878 205
"1030" "NW" "DTW" "MSP" 5 4 15 0.107142857142857 0.0408163265306122 0.0102040816326531 196
"1031" "WN" "DAL" "HOU" 7 5 16 0.107142857142857 0.0476190476190476 0 168
"1032" "WN" "HOU" "DAL" 10 4 21 0.107142857142857 0.0654761904761905 0 168
"1033" "NW" "MSP" "DTW" 12 5 13 0.106976744186047 0.0418604651162791 0.00465116279069767 215
"1034" "WN" "DAL" "HOU" 5 7 17 0.106976744186047 0.0325581395348837 0 215
"1035" "UA" "LAX" "SFO" 8 2 17 0.106918238993711 0.0377358490566038 0.00628930817610063 159
"1036" "WN" "DAL" "HOU" 12 3 12 0.106918238993711 0.0314465408805031 0 159
"1037" "WN" "HOU" "DAL" 7 1 20 0.106918238993711 0.0566037735849057 0 159
"1038" "WN" "HOU" "DAL" 8 1 20 0.106918238993711 0.050314465408805 0.00628930817610063 159
"1039" "WN" "DAL" "HOU" 12 2 18 0.106741573033708 0.0393258426966292 0 178
"1040" "AA" "DFW" "IAH" 1 2 0 0.106666666666667 0.0533333333333333 0 150
"1041" "AA" "ORD" "DFW" 5 7 18 0.106666666666667 0.0466666666666667 0.00666666666666667 150
"1042" "UA" "LAX" "SFO" 5 3 18 0.106666666666667 0.06 0 150
"1043" "WN" "HOU" "DAL" 4 1 20 0.106666666666667 0.02 0 150
"1044" "WN" "HOU" "DAL" 9 4 21 0.106666666666667 0.0666666666666667 0 150
"1045" "WN" "HOU" "DAL" 7 2 16 0.10655737704918 0.0491803278688525 0 244
"1046" "AA" "DEN" "DFW" 1 4 0 0.106508875739645 0.029585798816568 0.00591715976331361 169
"1047" "WN" "DAL" "HOU" 6 4 14 0.106508875739645 0.0355029585798817 0 169
"1048" "WN" "DAL" "HOU" 7 4 15 0.106508875739645 0.029585798816568 0.00591715976331361 169
"1049" "WN" "HOU" "DAL" 8 7 18 0.106508875739645 0.0414201183431953 0 169
"1050" "WN" "HOU" "DAL" 1 4 16 0.106382978723404 0.0382978723404255 0 235
"1051" "UA" "SFO" "ORD" 8 4 10 0.10625 0.04375 0 160
"1052" "WN" "DAL" "HOU" 11 2 21 0.10625 0.03125 0 160
"1053" "UA" "ORD" "LAX" 7 3 12 0.105960264900662 0.0198675496688742 0 151
"1054" "WN" "HOU" "DAL" 9 4 16 0.105932203389831 0.0508474576271186 0.00847457627118644 236
"1055" "WN" "DAL" "HOU" 8 4 16 0.105882352941176 0.0411764705882353 0.00588235294117647 170
"1056" "WN" "DAL" "HOU" 10 4 14 0.105882352941176 0.0235294117647059 0 170
"1057" "WN" "HOU" "DAL" 9 5 13 0.105882352941176 0.0411764705882353 0 170
"1058" "WN" "HOU" "DAL" 6 7 14 0.105769230769231 0.0384615384615385 0 208
"1059" "WN" "HOU" "DAL" 7 7 14 0.105769230769231 0.0432692307692308 0.00480769230769231 208
"1060" "AA" "DFW" "LGA" 12 1 0 0.105726872246696 0.0484581497797357 0 227
"1061" "UA" "SFO" "LAX" 7 4 18 0.105590062111801 0.0683229813664596 0.0062111801242236 161
"1062" "WN" "DAL" "HOU" 3 1 19 0.105590062111801 0.0496894409937888 0 161
"1063" "WN" "DAL" "HOU" 9 4 16 0.105590062111801 0.0372670807453416 0.0062111801242236 161
"1064" "WN" "HOU" "DAL" 8 2 19 0.105590062111801 0.0434782608695652 0 161
"1065" "NW" "DTW" "MSP" 3 3 15 0.105555555555556 0.0611111111111111 0.00555555555555556 180
"1066" "NW" "DTW" "MSP" 9 4 15 0.105555555555556 0.0277777777777778 0 180
"1067" "AA" "SFO" "DFW" 12 1 0 0.105527638190955 0.0402010050251256 0 199
"1068" "AA" "DFW" "LGA" 1 3 0 0.105504587155963 0.0275229357798165 0 218
"1069" "AA" "DCA" "DFW" 1 3 0 0.105263157894737 0.0460526315789474 0 152
"1070" "AA" "DEN" "DFW" 12 1 0 0.105263157894737 0.0394736842105263 0 152
"1071" "AA" "DFW" "ORD" 1 3 0 0.105263157894737 0.0245614035087719 0.00350877192982456 285
"1072" "AA" "MCI" "DFW" 12 1 0 0.105263157894737 0.0409356725146199 0.00584795321637427 171
"1073" "AA" "ORD" "BOS" 12 2 0 0.105263157894737 0.0789473684210526 0.0210526315789474 190
"1074" "UA" "SFO" "LAX" 8 1 16 0.105263157894737 0.0460526315789474 0 152
"1075" "WN" "HOU" "DAL" 2 2 17 0.105263157894737 0.0382775119617225 0 209
"1076" "WN" "HOU" "DAL" 6 2 16 0.105263157894737 0.0526315789473684 0.0043859649122807 228
"1077" "WN" "HOU" "DAL" 6 3 15 0.105263157894737 0.0409356725146199 0 171
"1078" "WN" "DAL" "HOU" 11 7 17 0.105042016806723 0.0252100840336134 0 238
"1079" "AA" "LAX" "ORD" 1 1 0 0.105022831050228 0.0136986301369863 0 219
"1080" "AA" "SFO" "DFW" 1 6 0 0.104972375690608 0.0441988950276243 0.00552486187845304 181
"1081" "WN" "HOU" "DAL" 10 5 13 0.104972375690608 0.0386740331491713 0 181
"1082" "UA" "SFO" "LAX" 6 7 18 0.104938271604938 0.0246913580246914 0.00617283950617284 162
"1083" "WN" "HOU" "DAL" 1 4 15 0.104651162790698 0.0465116279069767 0 172
"1084" "AA" "ORD" "DFW" 10 7 18 0.104575163398693 0.0588235294117647 0.0065359477124183 153
"1085" "UA" "LAX" "SFO" 10 7 14 0.104575163398693 0.0261437908496732 0 153
"1086" "WN" "HOU" "DAL" 3 6 14 0.104575163398693 0.0326797385620915 0 153
"1087" "WN" "HOU" "DAL" 11 4 15 0.104575163398693 0.0130718954248366 0 153
"1088" "WN" "DAL" "HOU" 12 7 17 0.104545454545455 0.0181818181818182 0 220
"1089" "WN" "HOU" "DAL" 5 5 13 0.104395604395604 0.021978021978022 0 182
"1090" "AA" "DFW" "SAT" 12 1 0 0.104294478527607 0.049079754601227 0 163
"1091" "UA" "SFO" "LAX" 5 3 18 0.104294478527607 0.0245398773006135 0 163
"1092" "WN" "DAL" "HOU" 12 5 12 0.104294478527607 0.0184049079754601 0 163
"1093" "AA" "LGA" "DFW" 12 5 0 0.104166666666667 0.0520833333333333 0 192
"1094" "NW" "DTW" "MSP" 5 7 15 0.104166666666667 0.0416666666666667 0.00520833333333333 192
"1095" "NW" "DTW" "MSP" 12 3 15 0.104166666666667 0.0260416666666667 0 192
"1096" "WN" "DAL" "HOU" 12 2 14 0.104046242774566 0.0346820809248555 0 173
"1097" "NW" "MEM" "DTW" 12 7 13 0.103896103896104 0.038961038961039 0.00649350649350649 154
"1098" "WN" "HOU" "DAL" 3 2 20 0.103896103896104 0.051948051948052 0.00649350649350649 154
"1099" "WN" "HOU" "DAL" 4 2 19 0.103896103896104 0.038961038961039 0 154
"1100" "UA" "LAX" "SFO" 5 4 15 0.103658536585366 0.024390243902439 0 164
"1101" "WN" "HOU" "DAL" 2 7 15 0.103658536585366 0.0548780487804878 0 164
"1102" "WN" "HOU" "DAL" 4 5 12 0.103658536585366 0.0121951219512195 0 164
"1103" "NW" "DTW" "MSP" 5 1 15 0.103626943005181 0.0207253886010363 0 193
"1104" "WN" "DAL" "HOU" 6 4 12 0.103225806451613 0.032258064516129 0 155
"1105" "WN" "HOU" "DAL" 12 1 19 0.103225806451613 0.0451612903225806 0.00645161290322581 155
"1106" "AA" "ORD" "EWR" 12 2 0 0.103030303030303 0.0424242424242424 0 165
"1107" "WN" "DAL" "HOU" 12 4 13 0.103030303030303 0.0181818181818182 0 165
"1108" "WN" "DAL" "HOU" 7 7 17 0.103004291845494 0.0429184549356223 0 233
"1109" "AA" "LAX" "DFW" 1 3 0 0.102990033222591 0.0398671096345515 0 301
"1110" "AA" "ORD" "DFW" 1 5 0 0.102941176470588 0.0205882352941176 0 340
"1111" "AA" "LGA" "ORD" 12 3 0 0.102702702702703 0.0648648648648649 0.0378378378378378 185
"1112" "AA" "LAX" "DFW" 12 6 0 0.102564102564103 0.0341880341880342 0 234
"1113" "WN" "HOU" "DAL" 6 1 19 0.102564102564103 0.0448717948717949 0.0192307692307692 156
"1114" "WN" "DAL" "HOU" 2 3 18 0.102409638554217 0.036144578313253 0 166
"1115" "WN" "DAL" "HOU" 4 5 14 0.102409638554217 0.036144578313253 0.00602409638554217 166
"1116" "WN" "HOU" "DAL" 10 1 20 0.102409638554217 0.0421686746987952 0 166
"1117" "NW" "MSP" "DTW" 7 6 13 0.102325581395349 0.0558139534883721 0.00465116279069767 215
"1118" "WN" "HOU" "DAL" 12 7 13 0.102272727272727 0.0397727272727273 0 176
"1119" "NW" "DTW" "MSP" 2 3 15 0.101910828025478 0.0382165605095541 0 157
"1120" "UA" "LAX" "SFO" 10 2 18 0.101910828025478 0.0509554140127389 0 157
"1121" "UA" "SFO" "LAX" 1 3 9 0.101910828025478 0.0445859872611465 0 157
"1122" "WN" "DAL" "HOU" 3 1 21 0.101910828025478 0.0254777070063694 0 157
"1123" "WN" "HOU" "DAL" 8 3 20 0.101910828025478 0.00636942675159236 0 157
"1124" "WN" "HOU" "DAL" 11 7 21 0.101910828025478 0.0382165605095541 0.00636942675159236 157
"1125" "WN" "HOU" "DAL" 12 6 12 0.101910828025478 0.0254777070063694 0 157
"1126" "WN" "HOU" "DAL" 10 4 15 0.101694915254237 0.0451977401129944 0.0112994350282486 177
"1127" "WN" "HOU" "DAL" 5 2 16 0.101626016260163 0.0365853658536585 0.0040650406504065 246
"1128" "WN" "DAL" "HOU" 10 1 18 0.101604278074866 0.0267379679144385 0 187
"1129" "WN" "HOU" "DAL" 5 5 14 0.101382488479263 0.0552995391705069 0.00460829493087558 217
"1130" "UA" "LAX" "SFO" 10 1 18 0.10126582278481 0.0316455696202532 0 158
"1131" "UA" "SFO" "LAX" 5 3 11 0.10126582278481 0.0379746835443038 0 158
"1132" "WN" "HOU" "DAL" 7 1 18 0.10126582278481 0.0316455696202532 0 158
"1133" "UA" "LAX" "SFO" 5 1 10 0.101190476190476 0.0416666666666667 0 168
"1134" "WN" "HOU" "DAL" 11 7 16 0.101167315175097 0.0389105058365759 0 257
"1135" "NW" "DTW" "MSP" 9 6 15 0.101063829787234 0.0319148936170213 0 188
"1136" "AA" "ORD" "LAX" 12 1 0 0.100917431192661 0.0275229357798165 0.00458715596330275 218
"1137" "UA" "SFO" "LAX" 7 2 17 0.10062893081761 0.0377358490566038 0.00628930817610063 159
"1138" "WN" "DAL" "HOU" 1 3 19 0.10062893081761 0.0440251572327044 0 159
"1139" "WN" "DAL" "HOU" 3 4 14 0.100591715976331 0.0236686390532544 0.00591715976331361 169
"1140" "NW" "DTW" "MSP" 3 1 15 0.100558659217877 0.0502793296089385 0 179
"1141" "WN" "DAL" "HOU" 10 1 16 0.100558659217877 0.0335195530726257 0 179
"1142" "WN" "HOU" "DAL" 10 3 18 0.100558659217877 0.0335195530726257 0.00558659217877095 179
"1143" "NW" "MEM" "DTW" 12 2 13 0.1 0.0533333333333333 0 150
"1144" "UA" "LAX" "SFO" 7 7 14 0.1 0.025 0 160
"1145" "UA" "SEA" "DEN" 7 6 11 0.1 0.0333333333333333 0 150
"1146" "UA" "SFO" "LAX" 3 4 9 0.1 0.00666666666666667 0 150
"1147" "UA" "SFO" "LAX" 6 2 18 0.1 0.0333333333333333 0 150
"1148" "WN" "DAL" "HOU" 2 7 15 0.1 0.0125 0 160
"1149" "WN" "DAL" "HOU" 10 7 14 0.1 0.0368421052631579 0 190
"1150" "WN" "HOU" "DAL" 3 6 16 0.1 0.0266666666666667 0 150
"1151" "WN" "HOU" "DAL" 5 7 18 0.1 0.025 0 160
"1152" "WN" "HOU" "DAL" 12 1 18 0.1 0.0470588235294118 0 170
"1153" "WN" "HOU" "DAL" 3 5 14 0.0995475113122172 0.0226244343891403 0 221
"1154" "AA" "ORD" "LGA" 1 2 0 0.0995024875621891 0.0447761194029851 0 201
"1155" "NW" "DTW" "MSP" 10 4 15 0.0995024875621891 0.0298507462686567 0 201
"1156" "WN" "HOU" "DAL" 10 1 13 0.0994475138121547 0.0386740331491713 0 181
"1157" "WN" "HOU" "DAL" 11 3 15 0.0994475138121547 0.0276243093922652 0 181
"1158" "WN" "DAL" "HOU" 7 7 15 0.0994152046783626 0.0467836257309941 0 171
"1159" "WN" "HOU" "DAL" 3 1 15 0.0994152046783626 0.0467836257309941 0.00584795321637427 171
"1160" "WN" "DAL" "HOU" 3 3 21 0.0993788819875776 0.0434782608695652 0 161
"1161" "WN" "DAL" "HOU" 6 3 14 0.0993788819875776 0.0186335403726708 0 161
"1162" "AA" "ORD" "DFW" 5 1 18 0.0993377483443709 0.0794701986754967 0.00662251655629139 151
"1163" "WN" "HOU" "DAL" 10 1 17 0.0991379310344828 0.0258620689655172 0.00431034482758621 232
"1164" "WN" "HOU" "DAL" 7 4 14 0.099009900990099 0.0346534653465347 0 202
"1165" "WN" "HOU" "DAL" 7 2 15 0.0988372093023256 0.0290697674418605 0 172
"1166" "AA" "MCI" "DFW" 1 2 0 0.0987654320987654 0.0679012345679012 0.0123456790123457 162
"1167" "AA" "PHX" "DFW" 1 2 0 0.0987654320987654 0.0432098765432099 0.00617283950617284 162
"1168" "WN" "DAL" "HOU" 5 2 21 0.0987654320987654 0.0555555555555556 0.0123456790123457 162
"1169" "UA" "LAX" "SFO" 6 1 15 0.0986842105263158 0.0263157894736842 0 152
"1170" "WN" "DAL" "HOU" 1 3 20 0.0986842105263158 0.0263157894736842 0 152
"1171" "AA" "DFW" "ORD" 1 1 0 0.0985915492957746 0.028169014084507 0.00352112676056338 284
"1172" "AA" "DFW" "MCI" 1 4 0 0.0982658959537572 0.023121387283237 0 173
"1173" "NW" "MSP" "DTW" 8 2 13 0.0982142857142857 0.0357142857142857 0.00446428571428571 224
"1174" "AA" "SFO" "DFW" 11 7 0 0.098159509202454 0.0429447852760736 0.00613496932515337 163
"1175" "UA" "SFO" "LAX" 12 3 9 0.098159509202454 0.0245398773006135 0 163
"1176" "UA" "SFO" "LAX" 11 4 9 0.0980392156862745 0.0392156862745098 0 153
"1177" "WN" "DAL" "HOU" 3 2 20 0.0980392156862745 0.0457516339869281 0 153
"1178" "WN" "HOU" "DAL" 6 6 12 0.0980392156862745 0.0588235294117647 0.0065359477124183 153
"1179" "WN" "DAL" "HOU" 4 4 17 0.0977777777777778 0.0177777777777778 0 225
"1180" "AA" "ATL" "DFW" 12 1 0 0.0977011494252874 0.0402298850574713 0 174
"1181" "AA" "LGA" "DFW" 1 7 0 0.0977011494252874 0.0229885057471264 0 174
"1182" "WN" "HOU" "DAL" 7 5 14 0.0976744186046512 0.00930232558139535 0 215
"1183" "NW" "DTW" "MSP" 2 4 15 0.0975609756097561 0.0365853658536585 0.00609756097560976 164
"1184" "UA" "ORD" "DEN" 12 7 12 0.0974025974025974 0.0649350649350649 0.00649350649350649 154
"1185" "UA" "SFO" "LAX" 6 1 18 0.0974025974025974 0.0714285714285714 0 154
"1186" "WN" "DAL" "HOU" 9 7 14 0.0974025974025974 0.012987012987013 0 154
"1187" "AA" "ORD" "DFW" 1 2 0 0.0973154362416107 0.0335570469798658 0 298
"1188" "WN" "HOU" "DAL" 8 3 16 0.097165991902834 0.0242914979757085 0 247
"1189" "AA" "DFW" "ATL" 12 3 0 0.096969696969697 0.0363636363636364 0 165
"1190" "UA" "SFO" "LAX" 8 1 18 0.096969696969697 0.0303030303030303 0 165
"1191" "WN" "DAL" "HOU" 3 3 19 0.096969696969697 0.0181818181818182 0 165
"1192" "WN" "DAL" "HOU" 3 7 14 0.096969696969697 0.0242424242424242 0 165
"1193" "WN" "DAL" "HOU" 12 1 13 0.096969696969697 0.0303030303030303 0.0121212121212121 165
"1194" "WN" "HOU" "DAL" 5 2 19 0.096969696969697 0.0484848484848485 0 165
"1195" "WN" "HOU" "DAL" 5 2 20 0.096969696969697 0.0363636363636364 0 165
"1196" "AA" "DFW" "LGA" 12 3 0 0.0969387755102041 0.0561224489795918 0.0204081632653061 196
"1197" "NW" "MSP" "DTW" 12 7 13 0.0967741935483871 0.0184331797235023 0 217
"1198" "UA" "SFO" "LAX" 11 1 9 0.0967741935483871 0.0193548387096774 0 155
"1199" "WN" "DAL" "HOU" 1 1 20 0.0967741935483871 0.0387096774193548 0 155
"1200" "WN" "HOU" "DAL" 1 2 19 0.0967741935483871 0.0129032258064516 0 155
"1201" "WN" "HOU" "DAL" 8 4 14 0.0967741935483871 0.0552995391705069 0 217
"1202" "AA" "LAX" "DFW" 12 4 0 0.0963855421686747 0.0441767068273092 0 249
"1203" "UA" "LAX" "SFO" 8 1 18 0.0961538461538462 0.0641025641025641 0.00641025641025641 156
"1204" "UA" "SFO" "ORD" 7 4 10 0.0961538461538462 0.0576923076923077 0.0128205128205128 156
"1205" "WN" "DAL" "HOU" 1 7 21 0.0961538461538462 0.0192307692307692 0 156
